--[[
  ~ dumper · customs · dota2
greed_cave_扩建货架说明,"Lập tức thêm 1 món hàng, và thương nhân sau này sẽ vĩnh viễn bán thêm 1 món hàng; giá tăng sau mỗi lần mua."
greed_cave_无尽商品入库说明,"Sau khi mua, ưu tiên bỏ vào túi đồ cá nhân; khi túi đầy sẽ vào kho chung của cả đội."
greed_cave_个人背包容量,Túi đồ cá nhân ({count}/{capacity})
greed_cave_无尽结束后获得,Nhận được sau khi kết thúc vô tận
greed_cave_公共仓库数量,Kho chung ({count})
greed_cave_可随时整理,Có thể sắp xếp bất cứ lúc nào
greed_cave_挑战已结算,Thử thách đã kết toán
greed_cave_先祖行商,Thương nhân Tổ Tiên
greed_cave_第X层无尽商店,Tầng {floor} · Cửa hàng Vô tận
greed_cave_X秒,{seconds} giây
greed_cave_后进入下一层,sau đó vào tầng kế tiếp
greed_cave_秘晶收益,Thu nhập Bí Tinh
greed_cave_复活次数,Số lần hồi sinh
greed_cave_个人背包,Túi đồ cá nhân
greed_cave_商品槽位,Ô hàng hóa
greed_cave_售罄,Đã bán hết
greed_cave_无尽秘境档案,Hồ sơ bí cảnh vô tận
greed_cave_无尽秘境须知,Lưu ý về Bí cảnh Vô tận
greed_cave_无尽撤离说明,Bạn có thể rút lui từ điểm rút lui phía trên bất cứ lúc nào.
greed_cave_无尽死亡说明,"Nếu chết trong bí cảnh vô tận, bạn sẽ mất tất cả vật phẩm trong túi đồ cá nhân vô tận của mình."
greed_cave_我知道了,Tôi hiểu rồi
greed_cave_无尽倾天秘境,Bí cảnh Vô tận Khuynh Thiên
greed_cave_配方,Công thức
greed_cave_确认消耗材料进入X阶倾天秘境,Xác nhận tiêu hao nguyên liệu để vào Bí Cảnh Khuynh Thiên cấp {tier}.
greed_cave_确认消耗材料进入无尽倾天秘境,Xác nhận tiêu hao nguyên liệu để vào Bí cảnh Vô tận Khuynh Thiên.
greed_cave_确认进入,Xác nhận vào
greed_cave_取消,Hủy