--[[
  ~ dumper · customs · dota2
greed_cave_个人背包,Личный инвентарь
greed_cave_商品槽位,Слот товара
greed_cave_售罄,Распродано
greed_cave_无尽秘境档案,Архив Бесконечной Тайны
greed_cave_无尽秘境须知,Памятка о Бесконечной Тайне
greed_cave_无尽撤离说明,Вы можете в любой момент эвакуироваться через точку эвакуации сверху.
greed_cave_无尽死亡说明,"Если вы умрёте в Бесконечной Тайне, вы потеряете все предметы из личного инвентаря этого режима."
greed_cave_我知道了,Понятно
greed_cave_无尽倾天秘境,Бесконечная Тайна Падающего Неба
greed_cave_配方,Рецепт
greed_cave_确认消耗材料进入X阶倾天秘境,Подтвердите расход материалов для входа в Царство Небопада {tier}-го ранга.
greed_cave_确认消耗材料进入无尽倾天秘境,Подтвердите расход материалов для входа в Бесконечную Тайну Падающего Неба.
greed_cave_确认进入,Подтвердить вход
greed_cave_取消,Отмена