--[[
  ~ dumper · customs · dota2
make_panel_reforge_feedback_great_1,Nhịp điệu hoàn hảo
make_panel_reforge_feedback_great_2,Thớ rèn sáng bóng!
make_panel_reforge_feedback_great_3,Cú búa này đẹp tuyệt!
make_panel_reforge_feedback_great_4,Tia lửa kéo thành đường!
make_panel_reforge_feedback_great_5,Tiếng búa vang trong!
make_panel_reforge_feedback_great_6,Đường vân giãn nở!
make_panel_reforge_feedback_great_7,Tôi luyện đẹp quá!
make_panel_reforge_feedback_great_8,Búa pháp thượng thừa!
make_panel_reforge_feedback_perfect_1,Rèn như thần!
make_panel_reforge_feedback_perfect_2,Nhịp điệu hoàn hảo
make_panel_reforge_feedback_perfect_3,Lửa lò nghe lệnh!
make_panel_reforge_feedback_perfect_4,Một búa chốt hạ!
make_panel_reforge_feedback_perfect_5,Vân vàng lóe hiện!
make_panel_reforge_feedback_perfect_6,Độ lửa thành thần!
make_panel_reforge_feedback_perfect_7,Rèn hồn thành hình!
make_panel_reforge_feedback_perfect_8,Búa pháp thiên tài!
make_panel_reforge_feedback_enhanced_1,Vân cường hóa thức tỉnh!
make_panel_reforge_feedback_enhanced_2,Tôi luyện đột phá!
make_panel_reforge_feedback_enhanced_3,Thuộc tính cường hóa hiện ra!
make_panel_reforge_feedback_enhanced_4,Lửa vàng ngấm vào vân!
make_panel_reforge_feedback_enhanced_5,Tinh luyện nâng tầm!
make_panel_reforge_feedback_enhanced_6,Vân rèn quá tải!
make_panel_reforge_feedback_enhanced_7,Độ lửa đột phá!
make_panel_reforge_feedback_enhanced_8,Độ sắc tăng cường!
make_panel_reforge_feedback_divine_1,Thuộc tính thần rèn giáng lâm!
make_panel_reforge_feedback_divine_2,Lửa thần nhập hồn!
make_panel_reforge_feedback_divine_3,Thiên công mài lưỡi!
make_panel_reforge_feedback_divine_4,Vân thần định hình!
make_panel_reforge_feedback_divine_5,Lõi lò cộng hưởng!
make_panel_reforge_feedback_divine_6,Thiên mệnh thành lưỡi!
make_panel_reforge_feedback_divine_7,Lửa vàng đăng quang!
make_panel_reforge_feedback_divine_8,Búa thần chốt hạ!