--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
pay_page_地区_VN,Việt Nam
pay_page_地区_JP,Nhật Bản
pay_page_地区_KR,Hàn Quốc
pay_page_地区_US,Mỹ
pay_page_地区_CA,Canada
pay_page_地区_GB,Anh
pay_page_地区_DE,Đức
pay_page_地区_FR,Pháp
pay_page_地区_NL,Hà Lan
pay_page_地区_ES,Tây Ban Nha
pay_page_地区_IT,Ý
pay_page_地区_BR,Brazil
pay_page_地区_MX,Mexico
pay_page_地区_RU,Nga
pay_page_协议正文_001,Thỏa thuận cấp phép sử dụng trò chơi và dịch vụ của Vân Hải Du Sáng
pay_page_协议正文_002,"Dịch vụ bản đồ tùy chỉnh, cửa hàng tài trợ và quyền lợi ảo trong Dota2 Arcade"
pay_page_协议正文_003,Phiên bản thỏa thuận
pay_page_协议正文_004,Chủ thể dịch vụ
pay_page_协议正文_005,Công ty TNHH Công nghệ Vân Hải Du Sáng
pay_page_协议正文_006,Dịch vụ áp dụng
pay_page_协议正文_007,Bản đồ tùy chỉnh Vân Hải Du Sáng và dịch vụ cửa hàng tài trợ liên quan trong mục Arcade của Dota2
pay_page_协议正文_008,Ngày có hiệu lực
pay_page_协议正文_009,Ngày có hiệu lực là ngày ghi trên trang phát hành chính thức hoặc thông báo trong trò chơi.
pay_page_协议正文_010,"Thỏa thuận này là thỏa thuận giữa Công ty TNHH Công nghệ Vân Hải Du Sáng và người dùng sử dụng dịch vụ này, liên quan đến bản đồ tùy chỉnh trong Dota 2 Arcade, cửa hàng tài trợ, vật phẩm ảo và các dịch vụ liên quan."
pay_page_协议正文_011,"Người dùng vui lòng đọc kỹ thỏa thuận này trước khi sử dụng dịch vụ, thanh toán tiền tài trợ hoặc nhận quyền lợi ảo. Việc người dùng bắt đầu sử dụng dịch vụ, vào bản đồ, nhấn đồng ý, thanh toán, nhận hoặc sử dụng quyền lợi ảo được coi là đã đọc, hiểu và đồng ý với thỏa thuận này."
pay_page_协议正文_012,"Các điều khoản về hạn chế trách nhiệm, quy tắc vật phẩm ảo, quy tắc vé rút thưởng, xử lý hoàn tiền và từ chối thanh toán, xử phạt tài khoản, thay đổi và chấm dứt dịch vụ, giải quyết tranh chấp trong thỏa thuận này có liên quan mật thiết đến quyền lợi của người dùng, xin hãy đọc kỹ."
pay_page_协议正文_013,Người dùng chơi trò chơi tức là đồng ý với thỏa thuận này.
pay_page_协议正文_014,Điều 1: Chủ thể thỏa thuận và phạm vi áp dụng
pay_page_协议正文_015,"1.1 Bên cung cấp dịch vụ là Công ty TNHH Công nghệ Vân Hải Du Sáng, sau đây gọi tắt là 'Vân Hải Du Sáng' hoặc 'Công ty'."
pay_page_协议正文_016,"1.2 Người dùng là cá nhân tham gia, trải nghiệm, sử dụng bản đồ tùy chỉnh của người chơi và các dịch vụ liên quan thông qua Dota 2 Arcade hoặc các phương thức khác được Vân Hải Du Sáng công nhận, sau đây gọi tắt là 'người dùng' hoặc 'người chơi'."
pay_page_协议正文_017,"1.3 Thỏa thuận này áp dụng cho bản đồ tùy chỉnh người chơi, dịch vụ cộng đồng liên quan, dịch vụ chăm sóc khách hàng, cửa hàng tài trợ, vật phẩm ảo, quyền lợi ảo, vé quay thưởng, thẻ tháng và các dịch vụ gia tăng khác do Vân Hải Du Sáng cung cấp trong khu vực Arcade của Dota2."
pay_page_协议正文_018,"1.4 Người dùng đồng thời phải tuân thủ thỏa thuận người dùng, quy tắc cộng đồng, quy tắc thanh toán, quy tắc Workshop hoặc Arcade của Dota2 và các nền tảng bên thứ ba liên quan khác. Nếu thỏa thuận này xung đột với quy tắc bắt buộc của nền tảng bên thứ ba, quy tắc và pháp luật của nền tảng bên thứ ba sẽ được ưu tiên áp dụng; Vân Hải Du Sáng có quyền điều chỉnh, tạm dừng hoặc chấm dứt các dịch vụ liên quan để tuân thủ quy tắc nền tảng."
pay_page_协议正文_019,Điều 2: Định nghĩa
pay_page_协议正文_020,Dịch vụ này
pay_page_协议正文_021,"Là bản đồ tùy chỉnh người chơi, chức năng trong trò chơi, cửa hàng tài trợ, dịch vụ chăm sóc khách hàng, sự kiện, thông báo và các dịch vụ vận hành liên quan do Vân Hải Du Sáng cung cấp trong Dota2 Arcade trên nền tảng bên thứ ba liên quan."
pay_page_协议正文_022,Cửa hàng tài trợ
pay_page_协议正文_023,"Là mô-đun dịch vụ mà người dùng thực hiện thanh toán trên các trang, kênh hoặc giao diện liên quan đến trò chơi do Vân Hải Du Sáng chỉ định, với mục đích tự nguyện tài trợ hoặc đạt được quyền sử dụng quyền lợi ảo cụ thể."
pay_page_协议正文_024,Quyền lợi ảo
pay_page_协议正文_025,"Là các quyền lợi mà người dùng đạt được thông qua việc tham gia hoạt động, tài trợ, mua, đổi, nhận hoặc các cách thức khác, chỉ có thể sử dụng trong bản đồ tùy chỉnh được chỉ định, bao gồm nhưng không giới hạn: vật phẩm thuộc tính, skin, vé rút thưởng, thẻ tháng, danh hiệu, hiệu ứng, điểm tích lũy, số lần, tư cách, v.v."
pay_page_协议正文_026,Vật phẩm ảo
pay_page_协议正文_027,"Là dữ liệu nhân vật, trang bị, skin, đạo cụ, tài nguyên, chỉ số, kết quả rút thưởng, quyền lợi thẻ tháng và các dữ liệu hoặc nội dung hiển thị khác trong dịch vụ này."
pay_page_协议正文_028,Vé rút thưởng
pay_page_协议正文_029,"Là quyền lợi ảo chỉ dùng để tham gia các hoạt động nhận vật phẩm ảo ngẫu nhiên trong trò chơi, không có giá trị tiền mặt, hiện vật, phân chia lợi nhuận hoặc bất kỳ thuộc tính tài sản thực tế nào khác."
pay_page_协议正文_030,Tài khoản
pay_page_协议正文_031,"Là dữ liệu về tài khoản nền tảng bên thứ ba liên quan, tài khoản Dota2, ID nhận dạng YunHai YouChuang, bản ghi liên kết tài khoản thanh toán và các dữ liệu khác có thể nhận dạng danh tính người dùng hoặc quyền sở hữu quyền lợi, được sử dụng để sử dụng dịch vụ này."
pay_page_协议正文_032,Điều 3: Mối quan hệ nền tảng và quyền của bên thứ ba
pay_page_协议正文_033,"3.1 Tên, nhãn hiệu, tác phẩm, tài liệu, nền tảng, ứng dụng khách, hệ thống tài khoản, hệ thống thanh toán và các quyền khác của Dota2 Arcade và các nền tảng bên thứ ba liên quan thuộc về chủ sở hữu tương ứng của họ. YunHai YouChuang chỉ có quyền đối với nội dung bản đồ tùy chỉnh, nội dung vận hành, nghệ thuật gốc, thiết kế quy tắc, cấu hình dữ liệu và các dịch vụ liên quan mà mình sở hữu hoặc được cấp phép hợp pháp."
pay_page_协议正文_034,"3.2 Nếu Dota2 Arcade hoặc nền tảng bên thứ ba liên quan khác khiến toàn bộ hoặc một phần dịch vụ này không thể tiếp tục cung cấp do điều chỉnh quy tắc, xét duyệt, phong tỏa, thay đổi API, thay đổi chính sách, hạn chế kỹ thuật, v.v., YunHai YouChuang có quyền điều chỉnh, tạm dừng hoặc chấm dứt dịch vụ tương ứng, và sẽ nỗ lực hợp lý để thông báo cho người dùng qua thông cáo, thông báo nhóm, chăm sóc khách hàng hoặc các cách khác."
pay_page_协议正文_035,Điều 4: Giấy phép sử dụng và Sở hữu trí tuệ
pay_page_协议正文_036,"4.1 Với điều kiện người dùng tuân thủ thỏa thuận này, quy tắc trò chơi và quy tắc nền tảng, YunHai YouChuang cấp cho người dùng một giấy phép sử dụng hạn chế, phi thương mại, không độc quyền, không thể chuyển nhượng, không thể cấp lại, có thể thu hồi, để trải nghiệm dịch vụ này với mục đích giải trí cá nhân."
pay_page_协议正文_037,"4.2 Người dùng không được sao chép, dịch ngược, bẻ khóa, sửa đổi, bán, cho thuê, phát tán, dùng phần mềm gian lận, vượt qua hạn chế, vận hành máy chủ riêng hoặc sử dụng chương trình, dữ liệu, tài nguyên, quy tắc, tài liệu, API hoặc nội dung vận hành của dịch vụ này theo bất kỳ cách nào khác chưa được ủy quyền."
pay_page_协议正文_038,"4.3 Người dùng không được sử dụng dịch vụ này hoặc vật phẩm ảo, quyền lợi ảo trong dịch vụ này để thực hiện các hành vi như chơi thuê, cày thuê, giao dịch tài khoản, giao dịch vật phẩm, giao dịch vé rút thăm, buôn bán quyền lợi, hỗ trợ gian lận, cày bằng script, trục lợi từ lỗ hổng, lợi dụng dữ liệu bất thường, đăng ký hàng loạt, hoàn tiền ác ý hoặc các hành vi tương tự khác vì mục đích lợi nhuận hoặc theo bất kỳ cách nào có thể ảnh hưởng đến tính công bằng, cân bằng, trật tự vận hành bình thường của trò chơi. YunHai YouChuang có quyền dựa trên đánh giá của mình và hồ sơ máy chủ, tùy theo mức độ nghiêm trọng mà đơn phương quyết định áp dụng các biện pháp như cảnh cáo, thu hồi vật phẩm ảo, khấu trừ lợi ích bất thường, lùi dữ liệu, xóa dữ liệu, hạn chế đăng nhập, khóa tài khoản, cấm vĩnh viễn vào hoặc chơi dịch vụ này."
pay_page_协议正文_039,"Điều 5: Tài khoản, Danh tính và Bảo mật"
pay_page_协议正文_040,"5.1 Người dùng phải sử dụng tài khoản do mình sở hữu hợp pháp và có quyền sử dụng để truy cập hoặc sử dụng dịch vụ này. Người dùng phải tự bảo quản đúng cách tài khoản, mật khẩu, mã thông báo, công cụ thanh toán, thiết bị và mã xác minh."
pay_page_协议正文_041,"5.2 Các hành vi đăng nhập, ủng hộ, nhận thưởng, tiêu dùng, giao dịch, trò chuyện, tham gia hoạt động và các hành vi khác phát sinh qua tài khoản người dùng, về nguyên tắc được coi là hành vi của chính người dùng. Mọi tổn thất do người dùng cho mượn, chia sẻ, giao dịch tài khoản hoặc bảo quản bất cẩn, người dùng tự chịu trách nhiệm."
pay_page_协议正文_042,"5.3 Khi phát hiện tài khoản bị đánh cắp, đăng nhập bất thường, quyền lợi ảo bị giảm bất thường hoặc thanh toán bất thường, người dùng cần kịp thời nộp tài liệu qua kênh chăm sóc khách hàng do Vân Hải Du Sáng công bố. Vân Hải Du Sáng có thể áp dụng các biện pháp như đóng băng tạm thời, hạn chế đăng nhập, kiểm tra dữ liệu, tạm hoãn phát quyền lợi tùy theo tình hình thực tế."
pay_page_协议正文_043,"5.4 Người dùng không được mua, bán, cho thuê, cho mượn, tặng, chia sẻ, thừa kế, chuyển nhượng tài khoản hoặc quyền lợi ảo trong tài khoản. Đối với tranh chấp và tổn thất phát sinh do giao dịch, chia sẻ, mượn tài khoản, thuê chơi hộ, v.v., Vân Hải Du Sáng có quyền không xử lý hoặc chỉ hỗ trợ kiểm tra trong phạm vi hợp lý."
pay_page_协议正文_044,Điều 6: Cửa hàng ủng hộ và thanh toán
pay_page_协议正文_045,"6.1 Người dùng hiểu và đồng ý rằng các khoản thanh toán trong cửa hàng ủng hộ được dùng để hỗ trợ chi phí vận hành, phát triển liên tục, máy chủ, bảo trì, sự kiện, chăm sóc khách hàng của bản đồ tùy chỉnh Vân Hải Du Sáng. Sau khi thanh toán, người dùng có thể nhận được quyền sử dụng quyền lợi ảo tương ứng theo hiển thị trên trang hoặc quy tắc sự kiện."
pay_page_协议正文_046,"6.2 Cửa hàng ủng hộ không cấu thành đầu tư, quản lý tài chính, chia cổ tức, vay mượn, hoàn tiền gây quỹ cộng đồng, nạp tiền mặt, quy đổi tiền tệ hoặc tài sản có thể rút tiền. Người dùng không được lấy lý do ủng hộ, nạp tiền, mua quyền lợi ảo để yêu cầu Vân Hải Du Sáng hoàn trả tiền mặt, phân phối lợi nhuận, mua lại quyền lợi hoặc chịu trách nhiệm bảo toàn vốn."
pay_page_协议正文_047,"6.3 Số tiền ủng hộ, nội dung nhận được, thời hạn hiệu lực, thời gian đến tài khoản, phương thức phát hành, điều kiện nhận, hạn chế sử dụng, v.v. được xác định theo thông tin trên trang thanh toán, cửa hàng trong game, trang sự kiện, thông báo hoặc xác nhận của chăm sóc khách hàng. Người dùng nên tự kiểm tra trước khi thanh toán."
pay_page_协议正文_048,"6.4 Trong trường hợp thanh toán thất bại, đến tài khoản chậm trễ, thanh toán trùng lặp, không phát hành hoặc phát hành bất thường do kênh thanh toán, ngân hàng, mạng, kiểm soát rủi ro nền tảng, thao tác sai của người dùng, tài khoản bất thường, nguyên nhân bên thứ ba hoặc bất kỳ lý do nào khác, Vân Hải Du Sáng có quyền kiểm tra dựa trên hồ sơ thực tế đến tài khoản, hồ sơ đơn hàng, hồ sơ kiểm soát rủi ro và hồ sơ máy chủ game, đồng thời tự quyết định có phát bù, hiệu chỉnh, hoàn tiền, đóng băng hoặc từ chối xử lý hay không. Người dùng nên liên hệ kịp thời với chăm sóc khách hàng và cung cấp tài liệu cần thiết; nếu tài liệu không đủ hoặc tình huống không rõ ràng, Vân Hải Du Sáng có thể không xử lý."
pay_page_协议正文_049,Điều 7: Quy tắc về vật phẩm ảo và quyền lợi ảo
pay_page_协议正文_050,"7.1 Các vật phẩm ảo và quyền lợi ảo trong dịch vụ này thuộc sở hữu hoặc quản lý của Vân Hải Du Sáng hoặc cá nhân/tổ chức có quyền liên quan theo quy định pháp luật. Người dùng chỉ có quyền sử dụng hạn chế khi tuân thủ Thỏa thuận này và quy tắc trò chơi, không có quyền sở hữu, quyền định đoạt hoặc quyền tài sản thực tế."
pay_page_协议正文_051,"7.2 Vật phẩm ảo, quyền lợi ảo, vé rút thưởng, thẻ tháng, skin, đạo cụ thuộc tính... đều không có tính chất tiền tệ hợp pháp, không được quy đổi thành Nhân dân tệ, tiền mặt, hiện vật, số dư thẻ ngân hàng, số dư bất kỳ nền tảng nào hoặc bất kỳ quyền lợi tài sản thực tế nào khác."
pay_page_协议正文_052,"7.3 Vân Hải Du Sáng không cung cấp dịch vụ thu hồi, ký gửi, rút tiền, chiết khấu, đổi tiền mặt, mua lại, giao dịch bảo lãnh hoặc trao đổi với tiền tệ thực cho vật phẩm ảo hoặc quyền lợi ảo. Người dùng cũng không được tự mình hoặc thông qua bên thứ ba thực hiện các hành vi nêu trên."
pay_page_协议正文_053,"7.4 Trừ khi quy tắc trò chơi cho phép rõ ràng, người dùng không được chuyển nhượng, tặng cho, bán, thế chấp, cho thuê, cho mượn, trao đổi, thừa kế, nắm giữ hộ, giao dịch ngoài sàn hoặc định đoạt vật phẩm ảo và quyền lợi ảo dưới bất kỳ hình thức nào."
pay_page_协议正文_054,"7.5 Để duy trì cân bằng trò chơi, sửa lỗi, thích ứng với bản cập nhật Dota 2, tuân thủ quy tắc nền tảng, xử lý hành vi vi phạm hoặc đảm bảo vận hành dịch vụ, Vân Hải Du Sáng có quyền điều chỉnh tên, ngoại hình, thuộc tính, chỉ số, vật phẩm rơi, cách thức đạt được, thời hạn sử dụng, bản đồ áp dụng, quy tắc ghép, quy tắc tiêu hao hoặc cấu hình khác của vật phẩm ảo và quyền lợi ảo. Vân Hải Du Sáng sẽ nỗ lực hợp lý để thông báo những điều chỉnh quan trọng qua thông báo hoặc gợi ý trong trò chơi."
pay_page_协议正文_055,"7.6 Đối với quyền lợi ảo được ghi rõ thời hạn hiệu lực, số lần, mùa giải, thời gian sự kiện, phiên bản bản đồ hoặc điều kiện giới hạn khác, người dùng chỉ được sử dụng trong phạm vi các điều kiện tương ứng. Khi hết thời hạn, hết số lần, kết thúc sự kiện, bản đồ ngừng phục vụ, phiên bản chấm dứt hoặc tài khoản bị hạn chế theo quy định, quyền lợi tương ứng có thể mất hiệu lực."
pay_page_协议正文_056,Điều 8: Vé rút thưởng và hoạt động nhận ngẫu nhiên
pay_page_协议正文_057,"8.1 Phiếu rút thưởng chỉ được sử dụng để tham gia hoạt động nhận vật phẩm ảo ngẫu nhiên trong trò chơi; kết quả hoạt động chỉ giới hạn ở việc nhận vật phẩm ảo hoặc quyền lợi ảo trong bản đồ tùy chỉnh này, không phát sinh bất kỳ quyền lợi nào về tiền mặt, hiện vật, chia lợi nhuận hoặc tài sản thực tế khác."
pay_page_协议正文_058,"8.2 Vân Hải Du Sáng không cung cấp dịch vụ rút tiền mặt, thu hồi, bán lại hoặc quy đổi thành tài sản thực tế đối với phiếu rút thưởng, kết quả rút thưởng, phần thưởng, điểm tích lũy hoặc các quyền lợi ảo liên quan. Người dùng không được tổ chức các hoạt động đánh bạc, cá cược, dự đoán, đặt cược, giao dịch ngoài sàn, cam kết lợi nhuận hoặc các hoạt động vi phạm pháp luật khác dựa trên kết quả rút thưởng."
pay_page_协议正文_059,"8.3 Vân Hải Du Sáng có thể công bố phạm vi hũ giải thưởng, phần thưởng chính, xác suất, cơ chế đảm bảo, cách xử lý phần thưởng trùng lặp, thời hạn hoạt động và các quy tắc quan trọng khác của hoạt động nhận vật phẩm ngẫu nhiên tại vị trí trong trò chơi, trang cửa hàng, thông báo hoặc các vị trí khác mà họ cho là phù hợp. Trong trường hợp xác suất, hũ giải thưởng hoặc quy tắc có điều chỉnh lớn, Vân Hải Du Sáng có thể quyết định có thông báo hay không và phương thức thông báo."
pay_page_协议正文_060,"8.4 Trước khi tham gia hoạt động nhận vật phẩm ngẫu nhiên, người dùng nên đọc kỹ các quy tắc liên quan. Sau khi người dùng sử dụng phiếu rút thưởng, phiếu rút thưởng sẽ bị tiêu hao; ngoại trừ quy định khác của pháp luật, lỗi hệ thống hoặc các trường hợp bất thường được Vân Hải Du Sáng xác nhận, phiếu rút thưởng đã tiêu hao sẽ không được hoàn trả."
pay_page_协议正文_061,"8.5 Nếu phiếu rút thưởng hoặc phần thưởng được nhận thông qua lỗ hổng chương trình, phát hành bất thường, lỗi cấu hình, gian lận, phần mềm gian lận, khai thác, lợi dụng Bug, thanh toán bất thường hoặc các phương thức không hợp lệ khác, Vân Hải Du Sáng có quyền điều chỉnh dữ liệu, thu hồi quyền lợi bất thường, hủy bỏ kết quả rút thưởng, hạn chế tài khoản hoặc áp dụng các biện pháp xử lý khác."
pay_page_协议正文_062,"Điều 9: Thẻ tháng, Quyền lợi có thời hạn và Dịch vụ liên tục"
pay_page_协议正文_063,"9.1 Nội dung cụ thể, giá cả, thời hạn hiệu lực, cách nhận, thời gian làm mới hằng ngày, quy tắc nhận bù và điều kiện hạn chế của thẻ tháng, thẻ thông hành, quyền lợi hội viên hoặc các quyền lợi có thời hạn khác được căn cứ theo trang mua hàng, quy tắc hoạt động hoặc thông báo trong trò chơi."
pay_page_协议正文_064,"9.2 Trừ khi trang có quy định rõ ràng khác, thời hạn hiệu lực của thẻ tháng được tính liên tục theo ngày dương lịch, không bị gián đoạn, tạm dừng hoặc gia hạn vì người dùng không đăng nhập, không nhận, sự cố thiết bị, dùng chung tài khoản, sự cố mạng cá nhân hoặc lý do cá nhân."
pay_page_协议正文_065,"9.3 Nếu dịch vụ bị gián đoạn trong thời gian dài do nguyên nhân từ Yunhai Youchuang, Yunhai Youchuang có quyền tùy theo tình hình thực tế áp dụng các biện pháp xử lý như cấp bù, gia hạn, thay thế quyền lợi hoặc biện pháp khác, nhưng việc xử lý đó không cấu thành nghĩa vụ của Yunhai Youchuang, kết quả cụ thể căn cứ theo thông báo hoặc kết quả xử lý của chăm sóc khách hàng."
pay_page_协议正文_066,"Điều 10: Xử lý hoàn tiền, từ chối thanh toán và thanh toán bất thường"
pay_page_协议正文_067,"10.1 Trước khi thanh toán, người dùng phải xác nhận tài khoản, số tiền, hàng hóa, nội dung quyền lợi, thời hạn và quy tắc. Trừ trường hợp pháp luật bắt buộc hoặc Yunhai Youchuang xác nhận bằng văn bản có lỗi hệ thống, quyền lợi ảo sau khi đã cấp phát, nhận, sử dụng, tiêu hao hoặc bắt đầu tính thời hạn, về nguyên tắc không hỗ trợ hoàn tiền, chiết khấu, chuyển nhượng hoặc thay đổi."
pay_page_协议正文_068,"10.2 Nếu sau khi thanh toán, người dùng thông qua hoàn tiền, từ chối thanh toán, hủy giao dịch, khiếu nại kênh thanh toán, tranh chấp thẻ ngân hàng, tố cáo ác ý, ảnh chụp thanh toán giả hoặc cách thức khác khiến Yunhai Youchuang không thực sự nhận được hoặc bị khấu trừ lại số tiền tương ứng, Yunhai Youchuang có quyền khấu trừ, phong tỏa, thu hồi quyền lợi ảo tương ứng, và tùy tình hình có thể hạn chế tài khoản, tạm ngừng dịch vụ hoặc truy đòi tổn thất."
pay_page_协议正文_069,"10.3 Nếu quyền lợi ảo tương ứng đã bị tiêu hao, chuyển nhượng, rút, sử dụng, hết hạn hoặc không thể thu hồi đầy đủ, Yunhai Youchuang có quyền hạn chế sử dụng tài khoản, tạm ngừng dịch vụ, khấu trừ quyền lợi trong trò chơi có giá trị tương đương, từ chối dịch vụ tiếp theo và yêu cầu người dùng bù đắp số tiền tương ứng cùng tổn thất hợp lý."
pay_page_协议正文_070,"10.4 Đối với các trường hợp thanh toán trùng lặp, thanh toán nhầm rõ ràng, chưa đến tài khoản, chưa cấp phát, cấp phát sai, cấp phát thiếu, người dùng phải cung cấp mã đơn hàng, ảnh chụp thanh toán, ID tài khoản trò chơi, ID trò chơi, thời gian và các tài liệu khác. Yunhai Youchuang có quyền tự quyết định có xác minh hay không và xử lý như thế nào, đồng thời có thể thực hiện cấp bù, đính chính, hoàn tiền hoặc xử lý khác trong phạm vi cho là phù hợp."
pay_page_协议正文_071,Điều 11: Bảo vệ người chưa thành niên
pay_page_协议正文_072,"11.1 Người chưa thành niên nên sử dụng dịch vụ này khi có sự đồng ý và hướng dẫn của người giám hộ. Người chưa thành niên thực hiện thanh toán, nhận hoặc sử dụng quyền lợi ảo phải được sự đồng ý của người giám hộ."
pay_page_协议正文_073,"11.2 Vân Hải Du Sáng sẽ áp dụng các biện pháp bảo vệ người chưa thành niên theo quy định pháp luật, yêu cầu quản lý, quy tắc nền tảng và khả năng của mình, bao gồm nhưng không giới hạn: xác minh danh tính, hạn chế tiêu dùng, hạn chế thời gian, nhắc nhở chống nghiện, kiểm tra dịch vụ khách hàng, xử lý giao dịch bất thường, v.v."
pay_page_协议正文_074,"11.3 Nếu người giám hộ phát hiện người chưa thành niên thực hiện thanh toán khi chưa được đồng ý hoặc có dấu hiệu nghiện, chi tiêu bất thường, cần liên hệ kịp thời với Vân Hải Du Sáng qua kênh dịch vụ khách hàng và cung cấp các tài liệu cần thiết như quan hệ giám hộ, hồ sơ thanh toán, thông tin tài khoản. Vân Hải Du Sáng sẽ xử lý theo quy định pháp luật, kết hợp với việc cấp phát và sử dụng quyền lợi ảo."
pay_page_协议正文_075,Điều 12: Quy tắc hành vi người dùng
pay_page_协议正文_076,"12.1 Người dùng không được đăng tải, phát tán hoặc thực hiện nội dung và hành vi vi phạm pháp luật, thuần phong mỹ tục, quy tắc nền tảng hoặc quy tắc trò chơi, bao gồm nhưng không giới hạn: nội dung vi phạm pháp luật về chính trị, khiêu dâm thô tục, cờ bạc cá cược, lừa đảo dẫn dụ, bán phần mềm gian lận, trộm tài khoản, lăng mạ quấy rối, spam ác ý, xâm phạm quyền lợi người khác, phát tán thông tin giả mạo, v.v."
pay_page_协议正文_077,"12.2 Người dùng không được sử dụng dịch vụ này bằng các phương thức phá vỡ tính công bằng như phần mềm gian lận, script, bot, thao tác bất thường trên trình giả lập, công cụ can thiệp gói dữ liệu, công cụ tăng tốc phá hoại, khai thác lỗ hổng, giả mạo dữ liệu, đăng nhập bất thường, đăng ký hàng loạt, cày cuốc nhiều tài khoản, hoàn tiền ác ý, lừa đảo thanh toán hoặc các cách khác."
pay_page_协议正文_078,"12.3 Người dùng không được lợi dụng dịch vụ này để tổ chức hoặc tham gia giao dịch tài khoản, giao dịch vật phẩm ảo, giao dịch vé rút thưởng, nạp hộ, cày thuê, rửa tiền, đánh bạc, cá cược, đặt cược, hoàn tiền, huy động vốn trái phép, lừa đảo hoặc các hoạt động vi phạm pháp luật khác."
pay_page_协议正文_079,"12.4 Người dùng đồng ý rằng Vân Hải Du Sáng có thể căn cứ vào nhật ký máy chủ, nhật ký trò chơi, hồ sơ thanh toán, dữ liệu bất thường, phản hồi nền tảng, báo cáo người dùng, hồ sơ dịch vụ khách hàng và kết quả kiểm tra kỹ thuật để xác định người dùng có hành vi vi phạm hay không."
pay_page_协议正文_080,Điều 13: Xử lý vi phạm và dữ liệu bất thường
