--[[
  ~ dumper · customs · dota2
make_panel_reforge_feedback_perfect_8,Гениальная ковка!
make_panel_reforge_feedback_enhanced_1,Усиленный узор пробудился!
make_panel_reforge_feedback_enhanced_2,Прорыв закалки!
make_panel_reforge_feedback_enhanced_3,Усиленный модификатор проявился!
make_panel_reforge_feedback_enhanced_4,Золотое пламя вплетено!
make_panel_reforge_feedback_enhanced_5,Рафинирование повышено!
make_panel_reforge_feedback_enhanced_6,Перегрузка узора!
make_panel_reforge_feedback_enhanced_7,Прорыв нагрева!
make_panel_reforge_feedback_enhanced_8,Острота усилена!
make_panel_reforge_feedback_divine_1,Божественный модификатор снизошёл!
make_panel_reforge_feedback_divine_2,Божественное пламя в душе!
make_panel_reforge_feedback_divine_3,Божественная заточка!
make_panel_reforge_feedback_divine_4,Божественный узор закреплён!
make_panel_reforge_feedback_divine_5,Резонанс горна!
make_panel_reforge_feedback_divine_6,Клинок судьбы!
make_panel_reforge_feedback_divine_7,Золотое пламя венчает!
make_panel_reforge_feedback_divine_8,Молот богов решил!